NU_MATRICULA,ANO_INGRESSO,SEMESTRE_INGRESSO,TIPO_INGRESSO,CAMPUS,COD_CURSO,CURSO,NATURALIDADE,UF_NATURALIDADE,PAIS_NATURALIDADE,BAIRRO_ENDERECO,CIDADE_ENDERECO,UF_ENDERECO,SEXO,DATA_NASC,COTA,TIPO_COTA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,DEFICIENCIA
200960910,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,RECIFE,PE,BRA,JIQUIA,RECIFE,PE,F,19/03/2001,S,L6,,SEGUNDO GRAU INCOMPLETO,
200952361,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,04/11/1997,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200953913,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,RECIFE,PE,BRA,HIPODROMO,RECIFE,PE,M,08/03/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,VISAO SUB-NORMAL OU BAIXA VISAO
200952505,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,12/08/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200960916,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,RECIFE,PE,BRA,CAMPO GRANDE,RECIFE,PE,M,18/10/1999,S,L6,SUPERIOR INCOMPLETO,ALFABETIZADO SEM CURSOS REGULARES,
200952388,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,RECIFE,PE,BRA,PORTO DA MADEIRA,RECIFE,PE,M,24/02/2000,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200957981,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,RECIFE,PE,BRA,PRADO,RECIFE,PE,M,25/05/2000,S,L6,,SUPERIOR INCOMPLETO,
200952543,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,25/09/1999,N,A0,ALFABETIZADO SEM CURSOS REGULARES,SUPERIOR INCOMPLETO,
200952527,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,RECIFE,PE,BRA,VASCO DA GAMA,RECIFE,PE,M,27/04/1999,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,
200952283,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,RECIFE,PE,BRA,BRASILIA TEIMOSA,RECIFE,PE,M,30/04/2000,S,L5,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200952549,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,RECIFE,PE,BRA,MADALENA,RECIFE,PE,M,31/05/2000,S,L5,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200958187,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,RECIFE,PE,BRA,PIXETE,SAO LOURENÇO DA MATA,PE,M,05/09/1996,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200952559,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,RECIFE,PE,BRA,CAPIBARIBE,SAO LOURENÇO DA MATA,PE,M,09/10/1999,S,L6,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200956864,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,RIO DE JANEIRO,RJ,BRA,PACHECO,JABOATAO DOS GUARARAPES,PE,F,21/06/2000,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200949890,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,SAO LOURENCO DA MATA,PE,BRA,ALBERTO MAIA,CAMARAGIBE,PE,M,08/04/2000,S,L1,ENSINO MEDIO,ENSINO FUNDAMENTAL,
200958504,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,05/06/2002,S,L1,,SUPERIOR INCOMPLETO,
200952469,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,VITORIA DE SANTO ANTAO,PE,BRA,CAJA,VITORIA DE SANTO ANTAO,PE,F,29/12/2000,N,A0,SUPERIOR INCOMPLETO,SEGUNDO GRAU INCOMPLETO,
200952533,2019,1,SISU,REITOR JOAQUIM AMAZONAS,8,GEOGRAFIA - BACHARELADO,VITORIA DE SANTO ANTAO,PE,BRA,CAJA,VITORIA DE SANTO ANTAO,PE,M,03/05/2000,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200952120,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,BRASILIA,DF,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,13/02/2000,S,L6,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200952635,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,CABO DE SANTO AGOSTINHO,PE,BRA,PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE,F,07/08/1999,S,L2,,SUPERIOR INCOMPLETO,
200952644,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,CABO DE SANTO AGOSTINHO,PE,BRA,COHAB,CABO DE SANTO AGOSTINHO,PE,M,05/09/2001,S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200952666,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,CABO DE SANTO AGOSTINHO,PE,BRA,PONTEZINHA,CABO DE SANTO AGOSTINHO,PE,M,28/11/1988,N,A0,,,
200956947,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,CABO DE SANTO AGOSTINHO,PE,BRA,SANTO AMARO,RECIFE,PE,F,18/07/1994,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200952663,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,CABO DE SANTO AGOSTINHO,PE,BRA,IBURA,RECIFE,PE,M,04/07/1996,S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200961003,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,CARPINA,PE,BRA,SANTO ANTONIO,CARPINA,PE,F,16/05/1999,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200952637,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,CARUARU,PE,BRA,JORDAO,RECIFE,PE,M,25/07/1970,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200952631,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,ESCADA,PE,BRA,CENTRO,ESCADA,PE,M,03/03/2001,S,L5,ENSINO FUNDAMENTAL,ENSINO MEDIO,
200952556,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,ESCADA,PE,BRA,CENTRO,ESCADA,PE,M,26/05/2001,S,L2,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200952648,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,FEIRA NOVA,PE,BRA,CENTRO,FEIRA NOVA,PE,F,20/10/1999,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200952103,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,GARANHUNS,PE,BRA,BARRA DE JANGADA,JABOATAO DOS GUARARAPES,PE,M,15/03/1994,N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200952629,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,GRAVATA,PE,BRA,ENGENHO DO MEIO,RECIFE,PE,F,17/03/1999,S,L1,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,
200957954,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,GUARULHOS,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,16/09/1998,S,L6,ENSINO FUNDAMENTAL,ALFABETIZADO SEM CURSOS REGULARES,
200952658,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,ITABAIANA,PB,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,06/09/1996,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200960997,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,ITAMARACA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,23/05/1999,S,L2,,SUPERIOR INCOMPLETO,
200958500,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,JABOATAO DOS GUARARAPES,PE,BRA,SANTO ALEIXO,JABOATAO DOS GUARARAPES,PE,F,01/04/2001,S,L1,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200952670,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,JABOATAO DOS GUARARAPES,PE,BRA,CURADO I,JABOATAO DOS GUARARAPES,PE,M,15/05/1980,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,
200952126,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,JABOATAO DOS GUARARAPES,PE,BRA,GUARARAPES,JABOATAO DOS GUARARAPES,PE,M,15/10/2000,S,L5,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200956803,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,JABOATAO DOS GUARARAPES,PE,BRA,CAJUEIRO SECO,JABOATAO DOS GUARARAPES,PE,M,16/09/2001,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200952084,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,JABOATAO DOS GUARARAPES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,06/01/2000,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200952672,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,JABOATAO DOS GUARARAPES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,17/03/2001,S,L2,SUPERIOR INCOMPLETO,SEGUNDO GRAU INCOMPLETO,
200956762,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,JABOATAO DOS GUARARAPES,PE,BRA,IPUTINGA,RECIFE,PE,F,26/03/2001,N,A0,ENSINO MEDIO,SUPERIOR INCOMPLETO,
200958165,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,JABOATAO DOS GUARARAPES,PE,BRA,SAN MARTIN,RECIFE,PE,M,01/03/1974,S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200952051,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,JABOATAO DOS GUARARAPES,PE,BRA,BOA VIAGEM,RECIFE,PE,M,26/05/2001,S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200952675,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,LINHARES,ES,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,08/08/1996,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200956701,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,MANAUS,AM,BRA,ESPINHEIRO,RECIFE,PE,M,18/06/1997,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200952601,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,MORENO,PE,BRA,CENTRO,MORENO,PE,M,29/08/2001,S,L2,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200952034,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,NAZARE DA MATA,PE,BRA,CENTRO,NAZARE DA MATA,PE,F,10/10/2001,N,A0,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,
200952624,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,OLINDA,PE,BRA,AGUAZINHA,OLINDA,PE,M,05/04/2001,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200952659,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,OLINDA,PE,BRA,AMARO BRANCO,OLINDA,PE,M,28/01/1999,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200956740,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,OLINDA,PE,BRA,JARDIM PAULISTA,PAULISTA,PE,F,27/05/2000,N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200958471,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,OLINDA,PE,BRA,MARANGUAPE I,PAULISTA,PE,M,16/02/2001,S,L1,APERFEICOAMENTO,ENSINO MEDIO,
200956822,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,PALMARES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,04/09/1999,N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200952665,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,PAUDALHO,PE,BRA,CENTRO,PAUDALHO,PE,F,04/05/2000,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200952668,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,PAUDALHO,PE,BRA,ALTO DOIS IRMÃOS,PAUDALHO,PE,F,09/02/1997,S,L6,,,
200952625,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,PAULISTA,PE,BRA,CENTRO,LIMOEIRO,PE,M,04/07/2000,N,A0,ENSINO MEDIO,SUPERIOR INCOMPLETO,
200952535,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,PAULISTA,PE,BRA,VILA TORRES GALVAO,PAULISTA,PE,F,26/12/1997,S,L6,,,
200952655,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,PAULISTA,PB,BRA,VARZEA,RECIFE,PE,M,16/04/1995,N,A0,,,
200958170,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,PAULISTA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,27/01/2000,S,L6,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200952669,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,PORTO ALEGRE,RS,BRA,VARZEA,RECIFE,PE,M,24/03/1985,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200958616,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,CAETES I,ABREU E LIMA,PE,M,13/04/2001,S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200952643,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,COHAB,CABO DE SANTO AGOSTINHO,PE,F,16/08/2001,N,A0,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,
200952100,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,COHAB,CABO DE SANTO AGOSTINHO,PE,M,17/06/1993,S,L1,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,
200952062,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,TIMBI,CAMARAGIBE,PE,F,17/03/2000,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200960927,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,ALBERTO MAIA,CAMARAGIBE,PE,F,22/06/1994,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200951958,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,VILA DA FABRICA,CAMARAGIBE,PE,F,26/07/2001,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200951933,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,TIMBI,CAMARAGIBE,PE,M,15/12/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200958569,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,CAJA,CARPINA,PE,M,09/10/2000,S,L5,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200952557,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,CENTRO,GLORIA DO GOITA,PE,F,12/07/2000,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200952067,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,JARDIM JORDAO,JABOATAO DOS GUARARAPES,PE,F,05/03/2001,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200951890,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,F,12/04/2001,N,A0,ENSINO SUPERIOR,APERFEICOAMENTO,
200952015,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,SOCORRO,JABOATAO DOS GUARARAPES,PE,F,30/12/2000,N,A0,,APERFEICOAMENTO,
200957030,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,SUCUPIRA,JABOATAO DOS GUARARAPES,PE,M,01/07/2000,N,A0,SUPERIOR INCOMPLETO,SEGUNDO GRAU INCOMPLETO,
200952632,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,MANGABEIRA,JOAO PESSOA,PB,F,26/12/1997,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200952578,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,CASA CAIADA,OLINDA,PE,F,19/03/1996,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200952656,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,SAO BENEDITO,OLINDA,PE,M,07/07/1999,S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200956874,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,PARATIBE,PAULISTA,PE,F,07/08/1992,N,A0,,,
200957995,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,ARTUR LUNDGREN L,PAULISTA,PE,M,04/06/1999,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200960003,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,JARDIM PAULISTA,PAULISTA,PE,M,09/12/1997,S,L6,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200957507,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,PARATIBE,PAULISTA,PE,M,25/05/1998,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200957941,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,CURADO,RECIFE,PE,F,02/08/1999,S,L6,SEGUNDO GRAU INCOMPLETO,SEGUNDO GRAU INCOMPLETO,
200952541,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,F,05/02/2001,S,L1,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200952554,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,BREJO DA GUABIRABA,RECIFE,PE,F,05/06/2000,S,L2,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200952646,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,NOVA DESCOBERTA,RECIFE,PE,F,08/11/2000,S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200954109,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,F,09/05/2001,N,A0,APERFEICOAMENTO,ENSINO MEDIO,
200952089,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,09/10/2000,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200952671,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,F,09/11/1999,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200952582,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,MANGUEIRA,RECIFE,PE,F,11/05/2000,S,L5,SEGUNDO GRAU INCOMPLETO,ALFABETIZADO SEM CURSOS REGULARES,
200957866,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,CAMPO GRANDE,RECIFE,PE,F,12/04/2001,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200960879,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,COHAB,RECIFE,PE,F,12/12/2000,S,L2,,APERFEICOAMENTO,
200952577,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,BONJI,RECIFE,PE,F,13/04/1998,S,L6,,SUPERIOR INCOMPLETO,
200952642,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,F,14/01/2000,N,A0,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200952551,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,VASCO DA GAMA,RECIFE,PE,F,17/09/2000,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200952058,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,19/09/2000,N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200952652,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,F,20/06/1997,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200960975,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,F,22/02/2001,S,L6,APERFEICOAMENTO,ENSINO MEDIO,
200952641,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,F,25/03/1999,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200952036,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,IPSEP,RECIFE,PE,F,25/04/2001,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200952623,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,F,30/07/2000,N,A0,ENSINO SUPERIOR,APERFEICOAMENTO,
200958444,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,COQUEIRAL,RECIFE,PE,M,01/06/2000,S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200953745,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,04/08/2000,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200952636,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,VASCO DA GAMA,RECIFE,PE,M,05/09/1995,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200956986,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,06/08/1999,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200952639,2019,1,SISU,REITOR JOAQUIM AMAZONAS,9,GEOGRAFIA - LICENCIATURA,RECIFE,PE,BRA,VASCO DA GAMA,RECIFE,PE,M,07/10/1999,S,L5,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
