NU_MATRICULA,ANO_INGRESSO,SEMESTRE_INGRESSO,TIPO_INGRESSO,CAMPUS,COD_CURSO,CURSO,NATURALIDADE,UF_NATURALIDADE,PAIS_NATURALIDADE,BAIRRO_ENDERECO,CIDADE_ENDERECO,UF_ENDERECO,SEXO,DATA_NASC,COTA,TIPO_COTA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,DEFICIENCIA
200922582,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,MACAPARANA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,19/04/2000,S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200923944,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,MACEIO,AL,BRA,JATIUCA,MACEIO,AL,M,01/03/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200926007,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,MORENO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,11/11/1998,S,L2,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200921845,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,PALMARES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,26/02/2000,S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200921308,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,PAUDALHO,PE,BRA,BELÉM,PAUDALHO,PE,M,31/08/1998,S,L6,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,
200926435,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE,M,05/10/2000,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200921166,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,ALDEIA,CAMARAGIBE,PE,M,06/11/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200920557,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,M,20/11/1998,S,L5,ENSINO SUPERIOR,APERFEICOAMENTO,
200924941,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,DOIS CARNEIROS,JABOATAO DOS GUARARAPES,PE,M,25/07/1997,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200924977,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,CASA CAIADA,OLINDA,PE,M,12/01/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200922698,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,JARDIM ATLANTICO,OLINDA,PE,M,17/02/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200921384,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,ALTO DO CRUZEIRO,PAUDALHO,PE,F,28/08/1998,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200925267,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,MARANGUAPE I,PAULISTA,PE,M,06/04/1995,S,L2,,SUPERIOR INCOMPLETO,
200921899,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,PAU AMARELO,PAULISTA,PE,M,20/10/1999,S,L5,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200923603,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,F,03/08/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200922088,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,MONTEIRO,RECIFE,PE,F,29/03/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200920625,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,09/07/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200921094,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,09/09/1999,S,L5,APERFEICOAMENTO,APERFEICOAMENTO,
200926443,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,BRASILIA TEIMOSA,RECIFE,PE,M,10/04/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200924480,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,GRACAS,RECIFE,PE,M,11/08/2000,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200929341,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,MADALENA,RECIFE,PE,M,13/05/1999,S,L5,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200928839,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,BARRO,RECIFE,PE,M,15/02/2001,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200926100,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,17/04/1997,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200924650,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,M,17/08/1992,N,A0,,,
200921084,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,19/07/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200928323,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,M,19/09/1997,S,L2,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,
200925157,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,ROSARINHO,RECIFE,PE,M,23/07/1997,N,A0,APERFEICOAMENTO,ENSINO SUPERIOR,
200926213,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,27/09/1997,S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200925995,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,31/03/2000,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200921153,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,RECIFE,PE,BRA,LAGOA DA VACA,SURUBIM,PE,F,02/11/2000,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200925349,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,SAO BERNARDO DO CAMPO,SP,BRA,JACINTINHO,MACEIO,AL,M,17/03/2000,S,L5,ENSINO MEDIO,ENSINO MEDIO,
200920700,2018,1,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,SERRA TALHADA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,30/08/2000,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200928930,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,TUPARETAMA,PE,BRA,DERBY,RECIFE,PE,M,17/09/1999,S,L2,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200922589,2018,2,SISU,REITOR JOAQUIM AMAZONAS,345,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,VITORIA DE SANTO ANTAO,PE,BRA,REDENCAO,VITORIA DE SANTO ANTAO,PE,M,26/04/2000,S,L5,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200928308,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,IGARASSU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,13/03/2001,S,L2,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,
200920757,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,ITAIBA,PE,BRA,TIUMA,SAO LOURENÇO DA MATA,PE,M,29/04/2000,S,L1,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200922658,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,JABOATAO DOS GUARARAPES,PE,BRA,SANTO ALEIXO,JABOATAO DOS GUARARAPES,PE,M,28/03/1999,S,L6,APERFEICOAMENTO,APERFEICOAMENTO,
200923794,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,LIMOEIRO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,05/01/2002,S,L1,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,
200921748,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,PAUDALHO,PE,BRA,TIMBI,CAMARAGIBE,PE,M,30/07/1998,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,
200928313,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,PAULISTA,PE,BRA,MARANGUAPE I,PAULISTA,PE,M,28/08/1989,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200920860,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,PETROLINA,PE,BRA,GRACAS,RECIFE,PE,M,20/07/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200920813,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,RECIFE,PE,BRA,NOSSA SENHORA DA CONCEICAO,PAULISTA,PE,M,27/04/1995,S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200920587,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,22/08/1996,S,L2,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200920755,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,M,10/01/2000,N,A0,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,
200921295,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,RECIFE,PE,BRA,ENGENHO DO MEIO,RECIFE,PE,M,11/04/2000,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200923903,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,RECIFE,PE,BRA,TORROES,RECIFE,PE,M,12/01/1999,S,L1,ENSINO MEDIO,APERFEICOAMENTO,
200921990,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,RECIFE,PE,BRA,AFLITOS,RECIFE,PE,M,12/12/1999,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200923707,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,18/04/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200935431,2018,2,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,20/11/1996,N,A0,,,
200920611,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,RECIFE,PE,BRA,CAMPO GRANDE,RECIFE,PE,M,20/11/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200922518,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,RECIFE,PE,BRA,MADALENA,RECIFE,PE,M,24/03/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200920710,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,RECIFE,PE,BRA,LINHA DO TIRO,RECIFE,PE,M,24/11/1997,S,L2,,,
200923932,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,RECIFE,PE,BRA,TORRE,RECIFE,PE,M,28/12/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200923401,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,RECIFE,PE,BRA,ENCRUZILHADA,RECIFE,PE,M,29/11/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200922647,2018,1,SISU,REITOR JOAQUIM AMAZONAS,271,ENGENHARIA DE ENERGIA,SALGUEIRO,PE,BRA,DERBY,RECIFE,PE,M,19/01/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200928718,2018,2,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,CAMARAGIBE,PE,BRA,TIMBI,CAMARAGIBE,PE,M,12/06/1997,S,L2,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200923166,2018,1,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,GOIANA,PE,BRA,CAETES II,ABREU E LIMA,PE,M,16/02/1976,S,L13,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,DEFICIENCIA FISICA
200922475,2018,1,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,GUARATINGUETA,SP,BRA,BOA VIAGEM,RECIFE,PE,M,17/06/1999,S,L2,APERFEICOAMENTO,APERFEICOAMENTO,
200923343,2018,1,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,JOAO PESSOA,PB,BRA,CORDEIRO,RECIFE,PE,M,03/11/1999,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200928580,2018,1,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,LIMOEIRO,PE,BRA,PIRAUIRA,LIMOEIRO,PE,M,18/07/1994,S,L2,,,
200922718,2018,2,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,MACHADOS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,21/10/1999,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200928865,2018,2,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,RECIFE,PE,BRA,SAO FRANCISCO,CABO DE SANTO AGOSTINHO,PE,M,10/11/1991,S,L2,,,
200921676,2018,1,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,RECIFE,PE,BRA,ALDEIA,CAMARAGIBE,PE,F,29/12/1998,S,L5,APERFEICOAMENTO,APERFEICOAMENTO,
200922091,2018,2,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,RECIFE,PE,BRA,BAIRRO NOVO,CARPINA,PE,M,05/04/1995,N,A0,,,
200921093,2018,2,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,RECIFE,PE,BRA,BARRA DE JANGADA,JABOATAO DOS GUARARAPES,PE,F,29/06/1999,S,L1,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200928827,2018,2,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,RECIFE,PE,BRA,CURADO II,JABOATAO DOS GUARARAPES,PE,M,04/02/2000,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200922945,2018,1,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,RECIFE,PE,BRA,BAIRRO NOVO,OLINDA,PE,F,27/08/1998,N,A0,,,
200923948,2018,1,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,RECIFE,PE,BRA,BAIRRO NOVO,OLINDA,PE,M,12/02/1998,N,A0,,,
200926593,2018,2,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,10/01/1996,N,A0,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,
200920677,2018,1,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,RECIFE,PE,BRA,SANTO ANTONIO,RECIFE,PE,M,12/01/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200921045,2018,1,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,RECIFE,PE,BRA,PINA,RECIFE,PE,M,19/03/1998,N,A0,SUPERIOR INCOMPLETO,SEGUNDO GRAU INCOMPLETO,
200923428,2018,1,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,M,22/02/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200928436,2018,2,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,22/02/2000,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200926452,2018,2,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,23/09/1999,S,L1,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200922743,2018,1,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,RECIFE,PE,BRA,SOLEDADE,RECIFE,PE,M,28/02/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200921427,2018,2,SISU,REITOR JOAQUIM AMAZONAS,316,ENGENHARIA DE MATERIAIS,SAO PAULO,SP,BRA,BOA VIAGEM,RECIFE,PE,M,19/02/1999,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200923554,2018,1,SISU,REITOR JOAQUIM AMAZONAS,37,ENGENHARIA DE MINAS,ARAPIRACA,AL,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,01/04/2000,S,L5,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200928897,2018,2,SISU,REITOR JOAQUIM AMAZONAS,37,ENGENHARIA DE MINAS,CAMARAGIBE,PE,BRA,TIMBI,CAMARAGIBE,PE,M,27/05/2000,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200923917,2018,1,SISU,REITOR JOAQUIM AMAZONAS,37,ENGENHARIA DE MINAS,GRAVATA,PE,BRA,BAIRRO NOVO,GRAVATA,PE,M,04/10/2000,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200926449,2018,2,SISU,REITOR JOAQUIM AMAZONAS,37,ENGENHARIA DE MINAS,PENEDO,AL,BRA,IPUTINGA,RECIFE,PE,M,31/07/1996,S,L6,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200921685,2018,1,SISU,REITOR JOAQUIM AMAZONAS,37,ENGENHARIA DE MINAS,RECIFE,PE,BRA,COHAB,CABO DE SANTO AGOSTINHO,PE,M,30/08/1999,N,A0,SEGUNDO GRAU INCOMPLETO,APERFEICOAMENTO,
200939514,2018,2,SISU,REITOR JOAQUIM AMAZONAS,37,ENGENHARIA DE MINAS,RECIFE,PE,BRA,MIRUEIRA,PAULISTA,PE,M,12/03/1988,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200926206,2018,2,SISU,REITOR JOAQUIM AMAZONAS,37,ENGENHARIA DE MINAS,RECIFE,PE,BRA,NOSSA SENHORA DA CONCEICAO,PAULISTA,PE,M,17/07/1997,S,L1,ENSINO SUPERIOR,ENSINO MEDIO,
200923901,2018,1,SISU,REITOR JOAQUIM AMAZONAS,37,ENGENHARIA DE MINAS,RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,F,15/09/1991,N,A0,,,
200926475,2018,2,SISU,REITOR JOAQUIM AMAZONAS,37,ENGENHARIA DE MINAS,RECIFE,PE,BRA,POCO DA PANELA,RECIFE,PE,M,08/12/1997,N,A0,,,
200926020,2018,2,SISU,REITOR JOAQUIM AMAZONAS,37,ENGENHARIA DE MINAS,SAO JOSE DO EGITO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,11/09/2000,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200924677,2018,2,SISU,REITOR JOAQUIM AMAZONAS,37,ENGENHARIA DE MINAS,VITORIA DE SANTO ANTAO,PE,BRA,JARDIM ATLANTICO,OLINDA,PE,M,08/05/1999,S,L1,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200921443,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,CABO DE SANTO AGOSTINHO,PE,BRA,PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE,M,04/01/2001,S,L2,ENSINO MEDIO,SUPERIOR INCOMPLETO,
200925952,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,JABOATAO DOS GUARARAPES,PE,BRA,GUARARAPES,JABOATAO DOS GUARARAPES,PE,M,09/01/2001,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200923851,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,JABOATAO DOS GUARARAPES,PE,BRA,ENGENHO DO MEIO,RECIFE,PE,M,15/11/1997,S,L2,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200923412,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,OLINDA,PE,BRA,BELA VISTA,MORENO,PE,F,28/07/1994,N,A0,,,
200924935,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,OLINDA,PE,BRA,MARANGUAPE I,PAULISTA,PE,F,01/06/2000,S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200929430,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,OLINDA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,05/03/1998,S,L6,ENSINO SUPERIOR,APERFEICOAMENTO,
200926182,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,RECIFE,PE,BRA,CENTRO,ABREU E LIMA,PE,M,01/09/1998,S,L5,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200928908,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,RECIFE,PE,BRA,CURADO I,JABOATAO DOS GUARARAPES,PE,F,10/08/1996,S,L2,APERFEICOAMENTO,APERFEICOAMENTO,
200921626,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,RECIFE,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,24/09/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200921995,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,RECIFE,PE,BRA,JARDIM JORDAO,JABOATAO DOS GUARARAPES,PE,M,21/10/2000,S,L6,ENSINO SUPERIOR,ENSINO MEDIO,
200921027,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,RECIFE,PE,BRA,ARTUR LUNDGREN L,PAULISTA,PE,M,18/09/1990,S,L6,,,
200923466,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,RECIFE,PE,BRA,MARANGUAPE I,PAULISTA,PE,M,23/08/1996,S,L6,APERFEICOAMENTO,APERFEICOAMENTO,
200925927,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,RECIFE,PE,BRA,TORROES,RECIFE,PE,F,04/03/2000,S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200921851,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,F,20/05/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200935397,2018,2,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,21/07/1997,N,A0,,,
200920654,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,RECIFE,PE,BRA,AFLITOS,RECIFE,PE,F,23/05/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200925918,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,F,24/02/1998,S,L2,ENSINO SUPERIOR,ENSINO MEDIO,
200922395,2018,1,SISU,REITOR JOAQUIM AMAZONAS,44,ENGENHARIA DE PRODUÇÃO,RECIFE,PE,BRA,CASA FORTE,RECIFE,PE,M,01/08/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
