NU_MATRICULA,ANO_INGRESSO,SEMESTRE_INGRESSO,TIPO_INGRESSO,CAMPUS,COD_CURSO,CURSO,NATURALIDADE,UF_NATURALIDADE,PAIS_NATURALIDADE,BAIRRO_ENDERECO,CIDADE_ENDERECO,UF_ENDERECO,SEXO,DATA_NASC,COTA,TIPO_COTA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,DEFICIENCIA
200979440,2020,1,SISU,REITOR JOAQUIM AMAZONAS,6,CIÊNCIAS SOCIAIS - BACHARELADO,RIBEIRAO PIRES,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,12/05/2000,N,A0,APERFEICOAMENTO,SEGUNDO GRAU INCOMPLETO,
200982796,2020,1,SISU,REITOR JOAQUIM AMAZONAS,6,CIÊNCIAS SOCIAIS - BACHARELADO,SANTOS,SP,BRA,BARRA DE JANGADA,JABOATAO DOS GUARARAPES,PE,F,20/04/2002,S,L6,SUPERIOR INCOMPLETO,ENSINO MEDIO,
200983301,2020,1,SISU,REITOR JOAQUIM AMAZONAS,6,CIÊNCIAS SOCIAIS - BACHARELADO,SAO BENTO DO UNA,PE,BRA,ENGENHO DO MEIO,RECIFE,PE,F,28/09/1957,S,L14,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,DEFICIENCIA FISICA
200982327,2020,1,SISU,REITOR JOAQUIM AMAZONAS,6,CIÊNCIAS SOCIAIS - BACHARELADO,SAO LOURENCO DA MATA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,15/04/2003,S,L2,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,
200982253,2020,1,SISU,REITOR JOAQUIM AMAZONAS,6,CIÊNCIAS SOCIAIS - BACHARELADO,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,03/06/1999,S,L5,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200979617,2020,1,SISU,REITOR JOAQUIM AMAZONAS,6,CIÊNCIAS SOCIAIS - BACHARELADO,SERRA TALHADA,PE,BRA,NOSSA SENHORA DA PENHA,SERRA TALHADA,PE,M,11/03/2000,S,L5,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200982254,2020,1,SISU,REITOR JOAQUIM AMAZONAS,6,CIÊNCIAS SOCIAIS - BACHARELADO,VITORIA DE SANTO ANTAO,PE,BRA,LIVRAMENTO,VITORIA DE SANTO ANTAO,PE,M,12/06/2001,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200980163,2020,1,SISU,REITOR JOAQUIM AMAZONAS,6,CIÊNCIAS SOCIAIS - BACHARELADO,VITORIA DE SANTO ANTAO,PE,BRA,BELA VISTA,VITORIA DE SANTO ANTAO,PE,M,30/12/1997,S,L1,ALFABETIZADO SEM CURSOS REGULARES,SEGUNDO GRAU INCOMPLETO,
200977447,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,CAMARAGIBE,PE,BRA,TIMBI,CAMARAGIBE,PE,F,11/11/1977,N,A0,,,
200977451,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,CARUARU,PE,BRA,JOSE CARLOS DE OLIVEIRA,CARUARU,PE,M,26/11/2000,N,A0,,,
200975614,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,GARANHUNS,PE,BRA,HELIOPOLIS,GARANHUNS,PE,F,28/12/2001,N,A0,,,
200975610,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,GRAVATA,PE,BRA,CRUZEIRO,GRAVATA,PE,F,06/04/1999,S,L1,,,
200975613,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,IPOJUCA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,26/07/2001,S,L6,,,
200975618,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,JABOATAO DOS GUARARAPES,PE,BRA,SOCORRO,JABOATAO DOS GUARARAPES,PE,F,03/06/1997,S,L1,,,
200975637,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,JABOATAO DOS GUARARAPES,PE,BRA,CURADO II,JABOATAO DOS GUARARAPES,PE,F,05/06/1993,N,A0,,,
200975631,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,JABOATAO DOS GUARARAPES,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,F,06/04/2002,N,A0,,,
200975615,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,JABOATAO DOS GUARARAPES,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,07/05/1997,S,L1,,,
200975612,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,JABOATAO DOS GUARARAPES,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,20/01/1998,S,L6,,,
200977448,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,JABOATAO DOS GUARARAPES,PE,BRA,DOIS CARNEIROS,JABOATAO DOS GUARARAPES,PE,F,20/02/1986,N,A0,,,
200975629,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,JABOATAO DOS GUARARAPES,PE,BRA,CAJUEIRO SECO,JABOATAO DOS GUARARAPES,PE,M,05/10/1999,S,L2,,,
200975625,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,JABOATAO DOS GUARARAPES,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,M,09/04/2001,S,L2,,,
200975633,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,JABOATAO DOS GUARARAPES,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,M,23/09/2002,N,A0,,,
200975624,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,M,24/03/1995,S,L2,,,
200975617,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,NAZARE DA MATA,PE,BRA,CENTRO,NAZARE DA MATA,PE,M,13/08/1999,N,A0,,,
200975638,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,OLINDA,PE,BRA,CIDADE TABAJARA,OLINDA,PE,F,13/02/1996,N,A0,,,
200975630,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,OLINDA,PE,BRA,7º/RO,OLINDA,PE,F,13/09/2001,N,A0,,,
200975623,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,OLINDA,PE,BRA,SALGADINHO,OLINDA,PE,M,27/06/2001,N,A0,,,
200975622,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,PAULISTA,PE,BRA,PARATIBE,PAULISTA,PE,M,01/07/1999,S,L1,,,
200975639,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,RECIFE,PE,BRA,CENTRO,IPOJUCA,PE,F,09/08/1996,N,A0,,,
200975634,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,RECIFE,PE,BRA,TORRE,RECIFE,PE,F,03/11/1999,S,L2,,,
200975616,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,RECIFE,PE,BRA,AFOGADOS,RECIFE,PE,F,03/12/1999,S,L2,,,
200975632,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,F,08/08/1986,N,A0,,,
200975627,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,14/09/2002,N,A0,,,
200975611,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,F,21/08/1987,N,A0,,,
200977450,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,RECIFE,PE,BRA,COHAB,RECIFE,PE,F,23/06/1994,N,A0,,,
200975626,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,F,24/03/2001,S,L6,,,
200975620,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,RECIFE,PE,BRA,PINA,RECIFE,PE,F,25/01/1999,N,A0,,,
200975628,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,29/11/2000,N,A0,,,
200975621,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,RECIFE,PE,BRA,MANGABEIRA,RECIFE,PE,M,01/05/1989,S,L1,,,
200975636,2020,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,268,DANÇA,RECIFE,PE,BRA,PEIXINHOS,RECIFE,PE,M,06/07/1990,N,A0,,,
200984043,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,ARCOVERDE,PE,BRA,CORDEIRO,RECIFE,PE,M,17/05/2001,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200981694,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,CABO DE SANTO AGOSTINHO,PE,BRA,PONTEZINHA,CABO DE SANTO AGOSTINHO,PE,M,30/10/2001,S,L5,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200981673,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,CAMPINA GRANDE,PB,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,12/04/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200980741,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,CAMPINAS,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,13/11/2002,S,L5,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200982331,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,FORTALEZA,CE,BRA,PARQUE BELA VISTA,SALVADOR,BA,M,18/04/2001,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200980522,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,JABOATAO DOS GUARARAPES,PE,BRA,CURADO,JABOATAO DOS GUARARAPES,PE,F,31/03/2002,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,
200981583,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,JABOATAO DOS GUARARAPES,PE,BRA,DOIS CARNEIROS,JABOATAO DOS GUARARAPES,PE,F,31/05/2003,S,L6,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200982897,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,JABOATAO DOS GUARARAPES,PE,BRA,IBURA,RECIFE,PE,F,03/10/2001,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200981215,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,M,08/03/2001,S,L2,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200984066,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,MACEIO,AL,BRA,PARNAMIRIM,RECIFE,PE,M,08/06/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200981716,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,NATAL,RN,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,M,06/01/2003,S,L6,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,
200980839,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,OLINDA,PE,BRA,PAU AMARELO,PAULISTA,PE,M,20/08/2001,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200983823,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,F,11/01/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200981674,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,F,17/04/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200980659,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,CENTRO,LIMOEIRO,PE,F,23/05/2003,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200983809,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,SAPUCAIA,OLINDA,PE,F,08/04/2001,S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200983398,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,OURO PRETO,OLINDA,PE,F,27/08/1996,S,L1,,,
200980630,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,F,01/09/2001,N,A0,ENSINO SUPERIOR,APERFEICOAMENTO,
200984153,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,F,04/07/1995,S,L6,,,
200980124,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,F,05/07/2002,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200982878,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,AREIAS,RECIFE,PE,F,06/09/2001,S,L5,APERFEICOAMENTO,APERFEICOAMENTO,
200980355,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,F,06/11/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200984104,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,18/06/2002,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200982790,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,CASA FORTE,RECIFE,PE,F,19/03/2001,N,A0,ENSINO SUPERIOR,APERFEICOAMENTO,
200980742,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,JIQUIA,RECIFE,PE,F,29/03/2002,N,A0,,ENSINO MEDIO,
200984070,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,ENGENHO DO MEIO,RECIFE,PE,M,01/12/2000,S,L6,,APERFEICOAMENTO,
200984095,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,CAMPO GRANDE,RECIFE,PE,M,07/02/2002,S,L2,SUPERIOR INCOMPLETO,ENSINO MEDIO,
200984069,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,11/10/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200980261,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,MADALENA,RECIFE,PE,M,14/05/1998,S,L1,,,
200982718,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,16/07/2001,S,L1,APERFEICOAMENTO,APERFEICOAMENTO,
200982470,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,18/06/2000,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200980036,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,PINA,RECIFE,PE,M,19/09/1996,N,A0,,,
200980620,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,GRACAS,RECIFE,PE,M,20/10/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200983045,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,26/08/2002,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200984105,2020,1,SISU,REITOR JOAQUIM AMAZONAS,190,DESIGN,RECIFE,PE,BRA,PINA,RECIFE,PE,M,29/03/1998,S,L2,ENSINO SUPERIOR,SEGUNDO GRAU INCOMPLETO,
200981207,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,AFOGADOS DA INGAZEIRA,PE,BRA,MADALENA,RECIFE,PE,M,31/10/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200982685,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,ARARIPINA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,17/12/2001,S,L1,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200981721,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,BOM JARDIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,22/06/1999,N,A0,ENSINO FUNDAMENTAL,ENSINO SUPERIOR,
200981667,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,BOM JARDIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,12/02/2001,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200981172,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,CABO DE SANTO AGOSTINHO,PE,BRA,CENTRO,CABO DE SANTO AGOSTINHO,PE,F,24/10/2002,N,A0,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,
200981320,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,CAMARAGIBE,PE,BRA,JARDIM PRIMAVERA,CAMARAGIBE,PE,F,18/09/2001,S,L6,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200982586,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,CAMPINA GRANDE,PB,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,31/10/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200982588,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,CARPINA,PE,BRA,CAJA,CARPINA,PE,M,10/05/2002,S,L5,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200982722,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,ESCADA,PE,BRA,CENTRO,ESCADA,PE,F,04/09/1997,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,
200970952,2020,1,FORÇA DE LEI,REITOR JOAQUIM AMAZONAS,20,DIREITO,ESPERANÇA,PB,BRA,MAUES,VITORIA DE SANTO ANTAO,PE,M,06/02/1976,N,A0,,,
200981136,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,FORTALEZA,CE,BRA,MADALENA,RECIFE,PE,F,26/02/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200980311,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,FORTALEZA,CE,BRA,MONTEIRO,RECIFE,PE,M,21/05/2002,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200981070,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,GOIANA,PE,BRA,CENTRO,GOIANA,PE,M,22/07/2002,S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200986460,2020,1,FORÇA DE LEI,REITOR JOAQUIM AMAZONAS,20,DIREITO,GUARABIRA,PB,BRA,IPUTINGA,RECIFE,PE,F,21/05/1990,N,A0,,,
200981422,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,JABOATAO DOS GUARARAPES,PE,BRA,MURIBECA,JABOATAO DOS GUARARAPES,PE,F,13/07/2002,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200981774,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,JABOATAO DOS GUARARAPES,PE,BRA,CURADO II,JABOATAO DOS GUARARAPES,PE,F,22/02/2001,S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200982768,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,JUAZEIRO,BA,BRA,BOA VIAGEM,RECIFE,PE,F,29/01/2001,N,A0,,SUPERIOR INCOMPLETO,
200979889,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,LAJEDO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,23/02/2003,S,L1,SUPERIOR INCOMPLETO,SEGUNDO GRAU INCOMPLETO,
200979580,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,F,03/03/2002,N,A0,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,
200981849,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,MACEIO,AL,BRA,PONTA VERDE,MACEIO,AL,F,20/05/2002,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200981701,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,MACEIO,AL,BRA,GRACAS,RECIFE,PE,F,18/12/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200980708,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,MORENO,PE,BRA,ALTO DA LIBERDADE,RECIFE,PE,M,18/10/1995,S,L14,,,DEFICIENCIA AUDITIVA
200982619,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,NAZARE DA MATA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,15/11/2002,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200980327,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,NILOPOLIS,RJ,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,M,20/09/1973,S,L14,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,DEFICIENCIA FISICA
200982769,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,OLINDA,PE,BRA,BONSUCESSO,OLINDA,PE,F,18/08/2002,S,L2,APERFEICOAMENTO,ENSINO MEDIO,
200982739,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,OLINDA,PE,BRA,FRAGOSO,PAULISTA,PE,F,13/09/2001,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200981491,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,OLINDA,PE,BRA,BOA VIAGEM,RECIFE,PE,M,06/09/2000,S,L5,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200982581,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,OUTROS,BR,BRA,IPUTINGA,RECIFE,PE,M,28/07/1996,S,L10,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,DEFICIENCIA FISICA
200979465,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,PALMARES,PE,BRA,CENTRO,BARREIROS,PE,M,17/05/2003,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200982747,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,PAUDALHO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,21/09/1996,S,L2,,ENSINO FUNDAMENTAL,
200979745,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,PAULISTA,PE,BRA,AURORA,PAULISTA,PE,F,15/12/1989,N,A0,,,
200980499,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,PAULISTA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,28/03/2002,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200985522,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE,F,05/04/2002,S,L2,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,
200979991,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,ALDEIA,CAMARAGIBE,PE,F,19/02/2002,N,A0,ENSINO SUPERIOR,APERFEICOAMENTO,
200982763,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,JARDIM PRIMAVERA,CAMARAGIBE,PE,M,03/03/1985,S,L6,,,
200980143,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CENTRO,CAMARAGIBE,PE,M,06/10/1990,S,L6,,,
200980268,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CENTRO,CAMARAGIBE,PE,M,14/07/2000,S,L6,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200982606,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,PRAZERES,JABOATAO DOS GUARARAPES,PE,F,13/02/1999,S,L1,,ENSINO MEDIO,
200973095,2020,1,FORÇA DE LEI,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,PADRE ROMA,JABOATAO DOS GUARARAPES,PE,M,02/06/1990,N,A0,,,
200981784,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CURADO IV,JABOATAO DOS GUARARAPES,PE,M,13/06/2003,S,L1,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200982660,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,RIO DOCE,OLINDA,PE,F,05/01/2002,S,L5,APERFEICOAMENTO,ENSINO SUPERIOR,
200980030,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,SAO BENEDITO,OLINDA,PE,F,16/10/2001,S,L2,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200979464,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,ALTO DA BONDADE,OLINDA,PE,M,21/09/1994,S,L1,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200981001,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,PEDRA DO BODE,PETROLINA,PE,F,27/11/2002,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200982764,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,BARRO,RECIFE,PE,F,01/10/2000,S,L2,,APERFEICOAMENTO,
200981754,2020,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,TORRE,RECIFE,PE,F,03/01/2002,N,A0,APERFEICOAMENTO,ENSINO SUPERIOR,
